id,товар,назва товару,марка,дата,час,шт,грам,літрів,вартість,сума,заповнив,is_interesting,why
86944258,снеки,чіпси,Flint,12.02.2019,,16,110,,,272.48,Женя,yes,велике пограбування
86944258,косметика,мило,Своя Лінія,12.02.2019,,28,,,,247.50,Женя,yes,велике пограбування
86944258,косметика,шампунь,Розумний вибір,12.02.2019,,18,,,,161.70,Женя,yes,велике пограбування
86944258,солодощі,драже,М&Ms,12.02.2019,,16,,,,392.16,Женя,yes,велике пограбування
86944258,побутова хімія,засіб вибілюючий,Розумний вибір,12.02.2019,,12,,,,128.04,Женя,yes,велике пограбування
86944258,косметика,подарунковий набір,Head&Shoulders,12.02.2019,,6,,,,517.50,Женя,yes,велике пограбування
86944258,побутова хімія,засіб миючий,Своя Лінія,12.02.2019,,10,,,,465.80,Женя,yes,велике пограбування
86944258,косметика,мило,Duru,,,24,,,,919.44,Женя,yes,велике пограбування
86946524,NA,,,,,,,,,,Женя,,
86965282,NA,,,,,,,,,,Женя,,
86966929,алкоголь,лікер,Sharidans,04.11.2019,,1,,0.5,419.52,,Женя,,
86966929,алкоголь,віскі,Red Label,06.11.2019,,2,,0.7,519.00,1038,Женя,,
86966929,алкоголь,віскі,Jack Daniels,07.11.2019,,2,,0.5,400.80,801.60,Женя,,
86968782,алкоголь,ром,Bacardi,13.12.2019,,1,,0.5,237.58,,Женя,,
86968782,косметика,шампунь,,13.12.2019,,1,,,49.75,,Женя,,
86970041,ікра,ікра червона,Рибкоппродукт,19.11.2019,,1,120,,222.90,,Женя,,
86971434,NA,,,,,,,,,,Женя,,
86972572,алкоголь,віскі,Jameson,04.04.2019,,1,,0.5,350.32,,Женя,,
86972572,алкоголь,віскі,Hankey Bannister,09.04.2019,,1,,0.7,298.32,,Женя,,
86974749,алкоголь,вино,Asti.D.O,15.04.2019,,1,,0.75,373.25,,Женя,,
86978395,алкоголь,коньяк,Astafian,31.12.2017,,1,,0.75,229.90,,Женя,,
86978395,алкоголь,лікер,Canari,31.12.2017,,1,,0.35,82.90,,Женя,,
86979041,алкоголь,віскі,Jack Daniels,16.06.2019,,1,,0.5,291.84,,Женя,,
86979041,алкоголь,віскі,Ballantine’s Finest,29.06.2019,,1,,0.5,303.12,,Женя,,
87001589,ікра,ікра червона,Камчадал,17.11.2019,,2,100,,165.67,321.34,Женя,,
87002809,алкоголь,віскі,Ballantine’s Finest,29.07.2019,,1,,0.5,271.94,,Женя,,
87002809,алкоголь,лікер,Baileys,02.09.2019,,1,,0.5,655.00,,Женя,,
87004330,NA,,,,,,,,,,Женя,,
87006104,алкоголь,лікер,Sheridans,07.11.2019,,1,,0.5,437.00,,Женя,,
87014749,солодощі,шоколад,Roshen,14.08.2019,,22,90,,14.92,328.24,Женя,,
87014749,солодощі,шоколад,Roshen,14.08.2019,,18,90,,15.67,282.06,Женя,,
87015265,алкоголь,горілка,Козацька Рада,19.10.2019,,1,,1,178.80,,Женя,,
87015265,солодощі,цукерки,Roshen,19.10.2019,,1,617,,100.99,,Женя,,
87015265,солодощі,вафлі,Артек,19.10.2019,,1,,,6.90,,Женя,,
87016934,ікра,ікра червона,Рибкоппродукт,20.12.2018,,2,120,,203.25,406.50,Женя,,
87017861,солодощі,батончик,Kinder,20.07.2019,,7,,,29.76,208.32,Женя,,
87017861,солодощі,батончик,Kinder,20.07.2019,,8,,,29.76,238.08,Женя,,
87019692,алкоголь,віскі,Ballantine’s Finest,23.07.2018,,1,,,380.80,,Женя,,
87021213,алкоголь,віскі,Jack Daniels,02.07.2019,,1,,0.5,277.05,,Женя,,
87023896,NA,,,,,,,,,,Женя,,
87024219,NA,,,,,,,,,,Женя,,
87026126,консерви мʼясні,курка у власному соку,Своя Лінія,21.10.2019,,2,,,38.32,76.74,Женя,,
87026126,консерви мʼясні,тушонка,Здорово,21.10.2019,,1,,,48.72,,Женя,,
87026126,консерви рибні,тунець,De Luxe Foods Goods Selected,21.10.2019,,2,185,,21.52,43.04,Женя,,
87026126,товари для тварин,корм для тварин,Whiskas,21.10.2019,,1,300,,29.52,,Женя,,
87026126,товари для тварин,корм для тварин,Whiskas,21.10.2019,,7,100,,7.28,50.96,Женя,,
87028342,косметика,дезодорант,Axe,21.09.2019,,1,,,56.60,,Женя,,
87028342,техніка,прожектори,TM HOUSE,21.09.2019,,2,,,,398.00,Женя,,
87035495,NA,,,,,,,,,,Женя,,
87035524,кава,кава розчинна,Jacobs Monarch,14.11.2019,,1,400,,219.58,,Женя,,
87040812,ковбаса та ковбасні вироби,ковбаса,М’ясна лавка,12.02.2018,,1,,,149.91,,Женя,,
87040812,алкоголь,коньяк,Astafian,12.02.2018,,1,,0.5,237,,Женя,,
87040812,алкоголь,ром,Bacardi,13.02.2018,,1,,1,304.56,,Женя,,
87042142,алкоголь,лікер,Sheridans,14.05.2019,,1,,0.5,524.40,,Женя,,
87045522,алкоголь,віскі,Jack Daniels,11.12.2019,,1,,0.5,320.64,,Женя,,
87046344,алкоголь,напій,The Highland Fox,02.12.2019,,5,,0.5,,475.65,Женя,,
87057210,взуття,черевики,,09.09.2019,,1,,,249.17,,Женя,,
87058530,NA,,,,,,,,,,Женя,,
87058662,алкоголь,коньяк,Hennessy,28.08.2019,,1,,0.5,769.58,,Женя,,
87058662,алкоголь,віскі,Jack Daniels,29.08.2019,,1,,0.5,384.08,,Женя,,
87058969,алкоголь,віскі,Jack Daniels,28.03.2018,,1,,0.5,384.49,,Женя,,
87059351,алкоголь,лікер,Jagermeister,13.12.2019,,1,,0.5,315.90,,Женя,,
87059614,алкоголь,віскі,Ballantine’s Finest,11.06.2018,,2,,0.5,341.33,682.67,Женя,,
87059833,ікра,ікра червона,Парамушир,02.10.2018,,1,120,,257.89,,Женя,,
87059833,ікра,ікра червона,Класичний Посол,02.10.2018,,1,80,,113.37,,Женя,,
87059833,алкоголь,лікер,Sheridans,02.10.2018,,1,,0.5,428.67,,Женя,,
87059833,алкоголь,лікер,Sheridans,03.10.2018,,1,,0.5,579.67,,Женя,,
87059833,алкоголь,лікер,Baileys,05.10.2018,,1,,0.5,370.31,,Женя,,
87059833,ікра,ікра червона,Парамушир,05.10.2018,,1,120,,257.89,,Женя,,
87059833,ікра,ікра червона,Класичний Посол,05.10.2018,,1,80,,113.37,,Женя,,
87059833,алкоголь,коньяк,Hennessy,26.10.2018,,1,,0.5,711.73,,Женя,,
87059833,алкоголь,коньяк,Remy Martin VS,29.12.2018,,1,,0.5,705.14,,Женя,,
87059833,ікра,ікра червона,Камчадал,29.12.2018,,1,100,,249.17,,Женя,,
87059833,ікра,ікра червона,Камчадал,30.01.2019,,2,100,,,398.82,Женя,,
87059833,ікра,ікра червона,Norven,30.01.2019,,1,100,,194.48,,Женя,,
87059850,алкоголь,віскі,Red Label,18.03.2019,,2,,0.5,,616.66,Женя,,
87060804,алкоголь,лікер,Baileys,13.07.2019,,1,,0.5,442.00,,Женя,,
87089413,NA,,,,,,,,,,Женя,,
87089565,NA,,,,,,,,,,Женя,,
87105875,NA,,,,,,,,,,Женя,,
87131581,алкоголь,ром,Captain Morgan,27.07.2019,,1,,0.5,214.67,,Женя,,
87134284,алкоголь,віскі,Jameson,02.01.2020,,1,,0.5,305.92,,Женя,,
87151767,фрукти,чорна смородина з цукром,Своя Лінія,01.07.2019,,2,350,,25.30,50.60,Женя,yes,пенсіонерка
87151767,алкоголь,пиво,Арсенал,01.07.2019,,3,,1.25,26.60,79.80,Женя,yes,пенсіонерка
87151767,олія,олія кукурудзяна,Anri,01.07.2019,,1,,0.85,41.50,,Женя,yes,пенсіонерка
87151767,напій безалкогольний,нектар томатний,Біола,01.07.2019,,2,,1,22.40,,Женя,yes,пенсіонерка
87151767,напівфабрикати,локшина швидкого приготування,Роллтон,01.07.2019,,5,,,8.70,,Женя,yes,пенсіонерка
87151767,солодощі,сироп обліпіховий,Здорова родина,01.07.2019,,2,250,,28.90,57.8,Женя,yes,пенсіонерка
87151767,ковбаса та ковбасні вироби,ковбаса,Ковбасний ряд,01.07.2019,,2,300,,27.50,55.00,Женя,yes,пенсіонерка
87151767,консерви овочеві,огірки мариновані,Своя Лінія,01.07.2019,,2,670,,26.90,53.80,Женя,yes,пенсіонерка
87151767,консерви овочеві,томати мариновані,Розумний вибір,01.07.2019,,1,660,,19.90,,Женя,yes,пенсіонерка
87151767,консерви мʼясні,свинина консервована,Розумний вибір,01.07.2019,,1,340,,26.60,,Женя,yes,пенсіонерка
87151767,хлібобулочні вироби,хліб,Хлібозавод №10 Дніпровський подовий,02.07.2019,,1,670,,4.35,,Женя,yes,пенсіонерка
87151767,алкоголь,пиво,Арсенал,02.07.2019,,3,,1.25,26.60,79.80,Женя,yes,пенсіонерка
87151767,олія,олія гарбузова,De Luxe Foods Goods Selected,02.07.2019,,1,230,,85.70,,Женя,yes,пенсіонерка
87151767,напій безалкогольний,нектар томатний,Літо,02.07.2019,,1,,0.9,15.30,,Женя,yes,пенсіонерка
87151767,консерви овочеві,лечо з перцю,Розумний вибір,02.07.2019,,1,660,,26.90,,Женя,yes,пенсіонерка
87151767,консерви мʼясні,свинина консервована,Розумний вибір,02.07.2019,,1,340,,26.60,,Женя,yes,пенсіонерка
87151767,консерви рибні,сардина в олії,Своя Лінія,02.07.2019,,2,240,,26.90,53.80,Женя,yes,пенсіонерка
87151767,консерви рибні,шпроти,Banga,02.07.2019,,2,240,,28.90,57.80,Женя,yes,пенсіонерка
87151767,спеції,гірчиця,Кама,02.07.2019,,1,100,,5.50,,Женя,yes,пенсіонерка
87151767,суп,суп гороховий,Тетя Соня,02.07.2019,,1,180,,12.90,,Женя,yes,пенсіонерка
87151767,фрукти,малина з цукром,Своя Лінія,02.07.2019,,2,350,,29.30,58.60,Женя,yes,пенсіонерка
87151767,фрукти,лимон,,02.07.2019,,1,,,39.99,,Женя,yes,пенсіонерка
87151983,NA,,,,,,,,,,Женя,,
87153371,алкоголь,лікер,Sheridans,13.07.2019,,1,,0.5,509.14,,Женя,,
87155333,алкоголь,бренді,Bolgrad,08.12.2019,,1,,0.5,207.30,,Женя,,
87155333,алкоголь,коньяк,Koblevo,08.12.2019,,1,,0.5,151.70,,Женя,,
87160613,косметика,касети для гоління,Gillette Fusion,19.06.2019,,2,,,194.59,,Женя,,
87160681,алкоголь,коньяк,Astafian,15.09.2019,,1,,0.5,229.12,,Женя,,
87160681,молочна продукція,масло вершкове,Ферма,20.09.2019,,6,,,67.12,402.72,Женя,,
87167306,ікра,ікра червона,Рибкоппродукт,25.09.2019,,2,120,,150.40,300.80,Женя,,
87172395,NA,,,,,,,,,,Женя,,
87172875,ковбаса та ковбасні вироби,ковбаса,Бащинський,02.12.2019,,1,,,186.95,,Женя,,
87172875,алкоголь,коньяк,Bolgrad,02.12.2019,,1,,0.5,123.29,,Женя,,
87185027,молочна продукція,масло вершкове,Селянське,15.07.2019,,2,400,,65.52,131.04,Женя,,
87185027,ковбаса та ковбасні вироби,ковбаса,Своя Лінія,15.07.2019,,1,550,,55.68,,Женя,,
87185027,кава,кава розчинна,Jacobs Monarch,15.07.2019,,1,400,,207.92,,Женя,,
87185027,кава,кава розчинна,Jacobs Monarch,15.07.2019,,2,400,,207.92,415.84,Женя,,
87185027,чай,чай чорний,Lipton,15.07.2019,,2,,,39.44,78.88,Женя,,
87186379,дитячі товари,іграшка,,07.10.2019,,1,,,299.00,,Женя,,
87188050,ікра,ікра червона,Рибкоппродукт,27.11.2019,,1,120,,132.90,,Женя,,
87188050,ікра,ікра червона,Класичний Посол,27.11.2019,,1,80,,65.90,,Женя,,
87188050,солодощі,бісквіт,Kinder Pingui,27.11.2019,,3,30,,16.90,50.70,Женя,,
87188050,солодощі,бісквіт,Kinder Milk Slice,27.11.2019,,3,28,,13.70,41.20,Женя,,
87189674,солодощі,горіхова паста,Nutella,24.09.2019,,3,350,,83.52,250.56,Женя,,
87192225,товар,,,14.09.2019,,2,,,,393.55,Женя,,
87192225,алкоголь,коньяк,Vkus Armenii,14.09.2019,,1,,0.25,68.08,,Женя,,
87201877,алкоголь,віскі,Jack Daniels,03.12.2019,,1,,0.5,415.90,,Женя,,
87202045,алкоголь,лікер,Sheridans,04.11.2019,,1,,0.5,446.83,,Женя,,
87206766,солодощі,шоколад,Milka,29.04.2018,,4,,,,262.68,Женя,,
87226912,молочна продукція,йогурт,Актівіа,26.06.2019,,2,,,33.70,67.40,Женя,,
87226912,чай,чай чорний,Lovar,26.06.2019,,1,,,55.00,,Женя,,
87226912,молочна продукція,кефір,Славія,26.06.2019,,2,450,,13.20,26.40,Женя,,
87226912,ковбаса та ковбасні вироби,ковбаса,,26.06.2019,,1,600,,80.70,,Женя,,
87226912,молочна продукція,масло вершкове,Білоцерківське,26.06.2019,,1,180,,40.90,,Женя,,
87239486,молочна продукція,сирок глазурований,Злагода,05.09.2019,,5,,,,29.20,Женя,,
87239486,напівфабрикати,пельмені,Своя Лінія,05.09.2019,,1,800,,41.76,,Женя,,
87239486,молочна продукція,кефір,Простоквашино,05.09.2019,,1,,,19.60,,Женя,,
87239486,хлібобулочні вироби,хліб,,05.09.2019,,1,,,12.72,,Женя,,
87239486,кава,кава розчинна,Jacobs Monarch,05.09.2019,,1,50,,39.76,,Женя,,
87239486,молочна продукція,десерт сирковий,,05.09.2019,,1,180,,9.68,,Женя,,
87239486,молочна продукція,маса сиркова,Злагода,05.09.2019,,2,,,21.20,42.40,Женя,,
87239486,напій безалкогольний,напій,Своя Лінія,05.09.2019,,2,,0.5,13.44,,Женя,,
87239486,ковбаса та ковбасні вироби,сосиски,М’ясна лавка,05.09.2019,,1,300,,26.08,,Женя,,
87239486,хлібобулочні вироби,,,05.09.2019,,1,300,,17.36,,Женя,,
87239486,риба солона,форель слабосолена,Своя Лінія,05.09.2019,,1,180,,101.28,,Женя,,
87246614,алкоголь,горілка,Nemiroff,17.07.2019,,1,,1,NA,,Женя,,
91062031,алкоголь,вермут,Martini Bianco,29.01.2020,,1,,1,249.30,,Карина,,
87246614,мʼясо та м'ясні продукти,фарш,,17.07.2019,,1,450,,NA,,Женя,,
87247466,NA,,,,,,,,,,Женя,,
87247949,риба солона,сьомга,Своя Лінія,08.08.2018,,1,240,,142.32,,Женя,,
87247949,риба солона,сьомга,Norven,08.08.2018,,1,200,,147.54,,Женя,,
87247971,алкоголь,ром,Bacardi,16.08.2019,,1,,1,343.00,,Женя,,
87248066,алкоголь,віскі,Jameson,10.06.2019,,1,,0.5,400.67,,Женя,,
87249659,алкоголь,коньяк,Vkus Armenii,04.11.2019,,1,,,202.40,,Женя,,
87250215,мʼясо та м'ясні продукти,філе куряче,Ситний Ряд,13.07.2019,,1,1250,,205.78,,Женя,,
87250697,мʼясо та м'ясні продукти,філе куряче,Ситний Ряд,25.08.2019,,4,,,260.00,,Женя,,
87250697,мʼясо та м'ясні продукти,філе куряче,Ситний Ряд,25.08.2019,,4,,,260.00,,Женя,,
87251564,мʼясо та м'ясні продукти,свинина,Глобино,17.04.2019,,1,,,91.20,,Женя,yes,поверталась багато разів
87251564,мʼясо та м'ясні продукти,свинина,Глобино,17.04.2019,,1,,,121.71,,Женя,yes,поверталась багато разів
87251564,кава,кава розчинна,Jacobs Monarch,03.05.2019,,1,400,,242.32,,Женя,yes,поверталась багато разів
87251564,кава,кава розчинна,Jacobs Monarch,06.05.2019,,2,400,,242.32,,Женя,yes,поверталась багато разів
87251564,кава,кава розчинна,Jacobs Monarch,08.05.2019,,1,400,,242.32,,Женя,yes,поверталась багато разів
87251564,кава,кава розчинна,Jacobs Monarch,21.05.2019,,1,400,,242.32,,Женя,yes,поверталась багато разів
87251564,кава,кава розчинна,Jacobs Monarch,22.05.2019,,1,400,,242.32,,Женя,yes,поверталась багато разів
